"","time","comp","scenario","val2","var","value","lab"
"192",32,"I","5% detected, Asymp RR=0.5",261065.849178732,"Total",559925.611680423,"Cumulative cases"
"193",33,"I","15% detected, Asymp RR=0.25",82008.5333450014,"Total",172769.926276853,"Cumulative cases"
"194",33,"I","15% detected, Asymp RR=0.5",100891.957561647,"Total",216759.736148792,"Cumulative cases"
"195",33,"I","2% detected, Asymp RR=0.25",553464.574501288,"Total",1163698.96280498,"Cumulative cases"
"196",33,"I","2% detected, Asymp RR=0.5",665013.146035578,"Total",1422437.15161189,"Cumulative cases"
"197",33,"I","5% detected, Asymp RR=0.25",236013.010286966,"Total",496908.837824471,"Cumulative cases"
"198",33,"I","5% detected, Asymp RR=0.5",290605.695578946,"Total",623440.080577118,"Cumulative cases"
"199",34,"I","15% detected, Asymp RR=0.25",89987.2529187593,"Total",189658.691309997,"Cumulative cases"
"200",34,"I","15% detected, Asymp RR=0.5",112893.255516676,"Total",242625.844180541,"Cumulative cases"
"201",34,"I","2% detected, Asymp RR=0.25",599218.473186386,"Total",1260264.85311287,"Cumulative cases"
"202",34,"I","2% detected, Asymp RR=0.5",729739.296350119,"Total",1560773.06018996,"Cumulative cases"
"203",34,"I","5% detected, Asymp RR=0.25",257825.402190713,"Total",543037.390995892,"Cumulative cases"
"204",34,"I","5% detected, Asymp RR=0.5",323004.150479982,"Total",693073.822088496,"Cumulative cases"
"205",35,"I","15% detected, Asymp RR=0.25",98667.1032308052,"Total",208031.15611411,"Cumulative cases"
"206",35,"I","15% detected, Asymp RR=0.5",126216.776247337,"Total",271338.153346528,"Cumulative cases"
"207",35,"I","2% detected, Asymp RR=0.25",647579.180476587,"Total",1362302.7769864,"Cumulative cases"
"208",35,"I","2% detected, Asymp RR=0.5",798694.632188704,"Total",1708001.82332543,"Cumulative cases"
"209",35,"I","5% detected, Asymp RR=0.25",281327.602184342,"Total",592733.972892348,"Cumulative cases"
"210",35,"I","5% detected, Asymp RR=0.5",358461.214298846,"Total",769247.611772436,"Cumulative cases"
"211",36,"I","15% detected, Asymp RR=0.25",108105.079215565,"Total",228007.730754083,"Cumulative cases"
"212",36,"I","15% detected, Asymp RR=0.5",140994.885425144,"Total",303180.294165423,"Cumulative cases"
"213",36,"I","2% detected, Asymp RR=0.25",698561.137419634,"Total",1469837.04905802,"Cumulative cases"
"214",36,"I","2% detected, Asymp RR=0.5",871833.026026344,"Total",1863993.62487956,"Cumulative cases"
"215",36,"I","5% detected, Asymp RR=0.25",306617.324740651,"Total",646203.551401551,"Cumulative cases"
